epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
733,785.22,0.80424,0.44524,0.80269,0.91012,0.6848,0.78277,0.56857,0.6654,0.40598,0.86813,6.71781e-05,6.71781e-05,6.71781e-05
734,786.148,0.79132,0.43373,0.79704,0.91889,0.68081,0.78414,0.56626,0.68225,0.41404,0.86918,6.69365e-05,6.69365e-05,6.69365e-05
735,787.028,0.79152,0.44056,0.80022,0.73963,0.73985,0.7841,0.56667,0.68492,0.41522,0.8695,6.6695e-05,6.6695e-05,6.6695e-05
736,787.922,0.78798,0.43932,0.80559,0.91814,0.68115,0.78539,0.56582,0.67449,0.4114,0.86913,6.64534e-05,6.64534e-05,6.64534e-05
737,788.825,0.74647,0.43223,0.80641,0.73776,0.74444,0.78542,0.5691,0.67156,0.41283,0.86993,6.62118e-05,6.62118e-05,6.62118e-05
738,789.838,0.78216,0.43387,0.80816,0.91596,0.67982,0.7815,0.56882,0.67859,0.41611,0.87248,6.59703e-05,6.59703e-05,6.59703e-05
739,790.735,0.76401,0.43066,0.79546,0.74212,0.73491,0.78016,0.57023,0.69672,0.4198,0.87415,6.57287e-05,6.57287e-05,6.57287e-05
740,791.658,0.76397,0.44031,0.80545,0.74643,0.73323,0.78167,0.57022,0.70418,0.41583,0.87363,6.54872e-05,6.54872e-05,6.54872e-05
741,792.567,0.77817,0.44045,0.80186,0.78963,0.73141,0.78105,0.56457,0.6919,0.40937,0.87098,6.52456e-05,6.52456e-05,6.52456e-05
742,793.483,0.78172,0.4363,0.8026,0.83589,0.73057,0.7823,0.56473,0.68058,0.40605,0.86853,6.5004e-05,6.5004e-05,6.5004e-05
743,794.384,0.81213,0.44612,0.80333,0.83768,0.72972,0.78276,0.56813,0.68029,0.40712,0.86785,6.47625e-05,6.47625e-05,6.47625e-05
744,795.369,0.76952,0.45431,0.79993,0.83614,0.73079,0.78398,0.57075,0.67484,0.40637,0.86698,6.45209e-05,6.45209e-05,6.45209e-05
745,796.274,0.78862,0.44562,0.80633,0.83999,0.72941,0.78347,0.57123,0.66803,0.40206,0.86465,6.42794e-05,6.42794e-05,6.42794e-05
746,797.214,0.75737,0.44159,0.80158,0.84117,0.72545,0.78184,0.56903,0.67355,0.40662,0.86307,6.40378e-05,6.40378e-05,6.40378e-05
747,798.199,0.74432,0.43214,0.79878,0.83905,0.72614,0.78219,0.56659,0.68214,0.40321,0.86395,6.37962e-05,6.37962e-05,6.37962e-05
748,799.236,0.77181,0.42843,0.80178,0.84004,0.72523,0.78277,0.56509,0.68383,0.40283,0.86581,6.35547e-05,6.35547e-05,6.35547e-05
749,800.174,0.7751,0.44503,0.79744,0.84345,0.7236,0.78064,0.56446,0.68228,0.40721,0.86662,6.33131e-05,6.33131e-05,6.33131e-05
750,801.146,0.76961,0.45394,0.80226,0.84583,0.72338,0.78117,0.56624,0.6817,0.40619,0.86744,6.30716e-05,6.30716e-05,6.30716e-05
751,802.079,0.79176,0.44756,0.80342,0.84766,0.72196,0.77993,0.57043,0.67935,0.40648,0.86803,6.283e-05,6.283e-05,6.283e-05
752,802.99,0.78871,0.45174,0.80181,0.8189,0.72285,0.78259,0.57124,0.68013,0.40436,0.86792,6.25884e-05,6.25884e-05,6.25884e-05
753,803.891,0.78308,0.43498,0.80417,0.82414,0.72285,0.78254,0.57491,0.67548,0.40143,0.8675,6.23469e-05,6.23469e-05,6.23469e-05
754,804.802,0.76808,0.44054,0.80721,0.83566,0.72768,0.7864,0.57923,0.66418,0.39995,0.86861,6.21053e-05,6.21053e-05,6.21053e-05
755,805.703,0.75248,0.43398,0.79691,0.83657,0.72679,0.78546,0.57979,0.66523,0.39905,0.86925,6.18638e-05,6.18638e-05,6.18638e-05
756,806.749,0.80427,0.44556,0.80389,0.84057,0.72209,0.78494,0.57774,0.67757,0.39812,0.8675,6.16222e-05,6.16222e-05,6.16222e-05
757,807.673,0.77184,0.43866,0.8006,0.84777,0.72232,0.78585,0.57938,0.68049,0.39741,0.86679,6.13806e-05,6.13806e-05,6.13806e-05
758,810.167,0.78288,0.44115,0.80605,0.85284,0.721,0.78803,0.58333,0.66562,0.39412,0.86738,6.11391e-05,6.11391e-05,6.11391e-05
759,811.166,0.82276,0.45818,0.80705,0.8469,0.71522,0.78458,0.57806,0.66277,0.39747,0.86793,6.08975e-05,6.08975e-05,6.08975e-05
760,812.087,0.80077,0.44275,0.80497,0.88383,0.72354,0.78988,0.57615,0.67593,0.40504,0.8684,6.0656e-05,6.0656e-05,6.0656e-05
761,812.976,0.78074,0.43285,0.80443,0.87999,0.72626,0.7898,0.57534,0.68119,0.40511,0.86739,6.04144e-05,6.04144e-05,6.04144e-05
762,813.959,0.77695,0.43353,0.79794,0.88345,0.72694,0.79045,0.57295,0.66383,0.4007,0.86604,6.01728e-05,6.01728e-05,6.01728e-05
763,814.848,0.81327,0.45117,0.79877,0.88546,0.7263,0.79049,0.57605,0.65816,0.40036,0.86572,5.99313e-05,5.99313e-05,5.99313e-05
764,815.741,0.78201,0.43588,0.80675,0.88988,0.72329,0.79004,0.57122,0.67209,0.40232,0.86531,5.96897e-05,5.96897e-05,5.96897e-05
765,816.599,0.78753,0.44424,0.7959,0.89222,0.7211,0.78988,0.57517,0.68569,0.4016,0.86486,5.94482e-05,5.94482e-05,5.94482e-05
766,817.465,0.77658,0.44338,0.80064,0.89493,0.70995,0.78847,0.57343,0.68344,0.39964,0.86512,5.92066e-05,5.92066e-05,5.92066e-05
767,818.35,0.77769,0.44114,0.80432,0.9025,0.70553,0.78835,0.57542,0.67675,0.39828,0.86512,5.8965e-05,5.8965e-05,5.8965e-05
768,819.285,0.74471,0.42431,0.79091,0.90699,0.70386,0.78976,0.57511,0.68095,0.40011,0.86482,5.87235e-05,5.87235e-05,5.87235e-05
769,820.163,0.77401,0.4369,0.80003,0.90808,0.70451,0.79022,0.57827,0.68384,0.40045,0.8652,5.84819e-05,5.84819e-05,5.84819e-05
770,821.073,0.78119,0.4379,0.80978,0.89985,0.70918,0.7905,0.57699,0.67834,0.39992,0.86649,5.82404e-05,5.82404e-05,5.82404e-05
771,821.937,0.7541,0.43608,0.80053,0.89718,0.71116,0.79008,0.57168,0.67657,0.40218,0.8682,5.79988e-05,5.79988e-05,5.79988e-05
772,822.822,0.77372,0.43965,0.80036,0.85024,0.71631,0.78918,0.56896,0.68801,0.40401,0.86937,5.77572e-05,5.77572e-05,5.77572e-05
773,823.72,0.77839,0.44327,0.79569,0.88167,0.71768,0.78973,0.56218,0.69557,0.40602,0.86955,5.75157e-05,5.75157e-05,5.75157e-05
774,824.771,0.77801,0.44389,0.7947,0.88369,0.71581,0.78599,0.56416,0.6929,0.40362,0.86971,5.72741e-05,5.72741e-05,5.72741e-05
775,825.707,0.75756,0.42724,0.80789,0.89106,0.71909,0.79091,0.56876,0.68783,0.40586,0.87055,5.70326e-05,5.70326e-05,5.70326e-05
776,826.601,0.81279,0.45745,0.79897,0.8437,0.71583,0.78548,0.56824,0.68199,0.40599,0.87075,5.6791e-05,5.6791e-05,5.6791e-05
777,827.491,0.7797,0.44298,0.79456,0.83659,0.71659,0.78272,0.56981,0.67802,0.40393,0.86967,5.65494e-05,5.65494e-05,5.65494e-05
778,828.4,0.80321,0.44749,0.7956,0.83008,0.71904,0.78369,0.57203,0.67898,0.40236,0.86905,5.63079e-05,5.63079e-05,5.63079e-05
779,829.286,0.81109,0.44306,0.80056,0.83945,0.7259,0.78832,0.57725,0.68408,0.40817,0.86893,5.60663e-05,5.60663e-05,5.60663e-05
780,830.254,0.80144,0.44949,0.79365,0.84306,0.72482,0.78977,0.56845,0.70644,0.41239,0.86957,5.58248e-05,5.58248e-05,5.58248e-05
781,831.14,0.77717,0.45086,0.80328,0.84205,0.72484,0.78904,0.57094,0.71109,0.4133,0.86924,5.55832e-05,5.55832e-05,5.55832e-05
782,832.067,0.76393,0.44015,0.80698,0.84004,0.72654,0.78785,0.56762,0.69786,0.40894,0.86741,5.53416e-05,5.53416e-05,5.53416e-05
783,832.992,0.76521,0.43667,0.79932,0.83612,0.7286,0.78837,0.57338,0.68842,0.40571,0.86733,5.51001e-05,5.51001e-05,5.51001e-05
784,833.901,0.76547,0.43572,0.79768,0.81673,0.72368,0.78166,0.57184,0.67776,0.40616,0.86844,5.48585e-05,5.48585e-05,5.48585e-05
785,834.82,0.78293,0.44324,0.80088,0.81342,0.72419,0.78063,0.57072,0.67728,0.40969,0.87057,5.4617e-05,5.4617e-05,5.4617e-05
786,835.777,0.73775,0.43736,0.80594,0.81477,0.7236,0.77979,0.57087,0.6822,0.41348,0.87256,5.43754e-05,5.43754e-05,5.43754e-05
787,836.966,0.79896,0.44642,0.81022,0.81755,0.72301,0.77952,0.57135,0.68093,0.41171,0.87184,5.41338e-05,5.41338e-05,5.41338e-05
788,838.132,0.77853,0.43818,0.80671,0.81832,0.72284,0.77975,0.57046,0.67476,0.40974,0.87075,5.38923e-05,5.38923e-05,5.38923e-05
789,839.309,0.7809,0.43758,0.80565,0.82089,0.72295,0.77823,0.57065,0.67871,0.41223,0.87073,5.36507e-05,5.36507e-05,5.36507e-05
790,840.502,0.80126,0.43159,0.80053,0.83494,0.72033,0.78223,0.57175,0.6998,0.4173,0.87099,5.34092e-05,5.34092e-05,5.34092e-05
791,843.255,0.81072,0.44049,0.81201,0.83366,0.72003,0.78254,0.57093,0.71022,0.41825,0.87015,5.31676e-05,5.31676e-05,5.31676e-05
792,844.465,0.79599,0.44349,0.80903,0.83536,0.71824,0.78302,0.57328,0.70134,0.41025,0.8683,5.2926e-05,5.2926e-05,5.2926e-05
793,845.593,0.7725,0.43137,0.80655,0.83634,0.71699,0.7831,0.57466,0.69027,0.40681,0.86766,5.26845e-05,5.26845e-05,5.26845e-05
794,846.746,0.79433,0.44981,0.80839,0.83392,0.71745,0.78125,0.57309,0.68179,0.40096,0.86742,5.24429e-05,5.24429e-05,5.24429e-05
795,847.933,0.78257,0.43699,0.80645,0.82769,0.71984,0.78115,0.57438,0.68577,0.40021,0.86608,5.22014e-05,5.22014e-05,5.22014e-05
796,849.034,0.79568,0.43849,0.79373,0.81241,0.723,0.78282,0.57432,0.69849,0.39933,0.86471,5.19598e-05,5.19598e-05,5.19598e-05
797,850.108,0.79688,0.43659,0.79782,0.80829,0.72377,0.78276,0.57358,0.696,0.39892,0.86473,5.17182e-05,5.17182e-05,5.17182e-05
798,851.236,0.78477,0.43206,0.80306,0.81612,0.72244,0.78301,0.57378,0.68563,0.39767,0.8656,5.14767e-05,5.14767e-05,5.14767e-05
799,852.275,0.88317,0.46382,0.80073,0.82149,0.72133,0.78311,0.57205,0.68992,0.39881,0.86645,5.12351e-05,5.12351e-05,5.12351e-05
800,853.397,0.76634,0.43576,0.79597,0.83853,0.71762,0.78265,0.5652,0.69569,0.4012,0.8678,5.09936e-05,5.09936e-05,5.09936e-05
801,854.492,0.79529,0.43912,0.79796,0.84499,0.7161,0.78169,0.56446,0.68739,0.40054,0.86841,5.0752e-05,5.0752e-05,5.0752e-05
802,855.626,0.76827,0.42778,0.79846,0.89065,0.71136,0.7829,0.57295,0.67871,0.40014,0.86887,5.05104e-05,5.05104e-05,5.05104e-05
803,856.777,0.74317,0.42793,0.80036,0.88482,0.7131,0.78401,0.57417,0.68472,0.40246,0.86947,5.02689e-05,5.02689e-05,5.02689e-05
804,858.035,0.8027,0.44704,0.80353,0.8772,0.71529,0.78415,0.5757,0.69534,0.40465,0.86965,5.00273e-05,5.00273e-05,5.00273e-05
805,859.196,0.75269,0.42717,0.80566,0.84049,0.71569,0.78311,0.57358,0.69227,0.40604,0.86957,4.97858e-05,4.97858e-05,4.97858e-05
806,860.321,0.78391,0.44249,0.80699,0.88159,0.71424,0.78206,0.57558,0.68157,0.40504,0.869,4.95442e-05,4.95442e-05,4.95442e-05
807,861.42,0.7817,0.43865,0.80499,0.88737,0.71194,0.78191,0.57577,0.67968,0.4036,0.86829,4.93026e-05,4.93026e-05,4.93026e-05
808,862.512,0.80075,0.447,0.79935,0.89781,0.7095,0.78328,0.57292,0.68718,0.40327,0.86891,4.90611e-05,4.90611e-05,4.90611e-05
809,863.594,0.78454,0.44032,0.80402,0.89891,0.70867,0.78508,0.57649,0.69104,0.40021,0.86983,4.88195e-05,4.88195e-05,4.88195e-05
810,864.764,0.77303,0.43927,0.80492,0.90245,0.71296,0.79117,0.58175,0.68849,0.4004,0.87067,4.8578e-05,4.8578e-05,4.8578e-05
811,865.855,0.77314,0.42998,0.79858,0.904,0.71896,0.79405,0.58379,0.68506,0.39913,0.87004,4.83364e-05,4.83364e-05,4.83364e-05
812,867.031,0.77119,0.42938,0.80035,0.8935,0.71674,0.7911,0.58205,0.68056,0.39823,0.86856,4.80948e-05,4.80948e-05,4.80948e-05
813,868.217,0.77929,0.42839,0.80183,0.8931,0.71702,0.79148,0.57933,0.68237,0.39929,0.86802,4.78533e-05,4.78533e-05,4.78533e-05
814,869.387,0.76599,0.43404,0.7973,0.88499,0.71236,0.78723,0.57761,0.68161,0.40119,0.86829,4.76117e-05,4.76117e-05,4.76117e-05
815,870.515,0.76701,0.41786,0.79916,0.88703,0.7118,0.78525,0.57905,0.67814,0.40027,0.86805,4.73702e-05,4.73702e-05,4.73702e-05
816,871.752,0.76557,0.42578,0.79905,0.89703,0.71404,0.79124,0.5884,0.66554,0.39849,0.86698,4.71286e-05,4.71286e-05,4.71286e-05
817,872.947,0.78001,0.43787,0.80469,0.89945,0.71259,0.79146,0.58284,0.66424,0.39368,0.86638,4.6887e-05,4.6887e-05,4.6887e-05
818,874.142,0.80334,0.43906,0.79195,0.90463,0.70918,0.79132,0.58416,0.67121,0.39339,0.86647,4.66455e-05,4.66455e-05,4.66455e-05
819,875.298,0.76042,0.42922,0.80419,0.90726,0.70757,0.79071,0.58068,0.67265,0.39412,0.86717,4.64039e-05,4.64039e-05,4.64039e-05
820,877.97,0.78736,0.41845,0.80074,0.90881,0.70746,0.79123,0.578,0.66841,0.39352,0.86706,4.61624e-05,4.61624e-05,4.61624e-05
821,879.081,0.81045,0.43791,0.80541,0.9075,0.70839,0.78922,0.57721,0.66479,0.39498,0.86641,4.59208e-05,4.59208e-05,4.59208e-05
822,880.332,0.77994,0.43197,0.79147,0.90487,0.70963,0.78879,0.58323,0.66583,0.39611,0.8654,4.56792e-05,4.56792e-05,4.56792e-05
823,881.464,0.75914,0.41356,0.79798,0.89558,0.70853,0.78414,0.57748,0.66708,0.39578,0.86518,4.54377e-05,4.54377e-05,4.54377e-05
824,882.55,0.76646,0.41869,0.79997,0.88397,0.71258,0.78425,0.57511,0.67221,0.39912,0.86546,4.51961e-05,4.51961e-05,4.51961e-05
825,883.568,0.77607,0.4337,0.78874,0.88061,0.71366,0.78422,0.574,0.67399,0.39994,0.86578,4.49546e-05,4.49546e-05,4.49546e-05
826,884.606,0.764,0.42272,0.79835,0.87416,0.71661,0.78439,0.57953,0.67423,0.39915,0.86555,4.4713e-05,4.4713e-05,4.4713e-05
827,885.619,0.75099,0.42614,0.79727,0.88231,0.72345,0.78844,0.58426,0.67463,0.39928,0.86555,4.44714e-05,4.44714e-05,4.44714e-05
828,886.766,0.81103,0.43725,0.79831,0.89006,0.71859,0.78816,0.58378,0.66767,0.39762,0.8651,4.42299e-05,4.42299e-05,4.42299e-05
829,887.812,0.7538,0.42377,0.79735,0.89783,0.71548,0.78703,0.58179,0.6688,0.39714,0.86524,4.39883e-05,4.39883e-05,4.39883e-05
830,888.933,0.75694,0.42968,0.79786,0.90817,0.71079,0.78855,0.58051,0.67833,0.39673,0.86554,4.37468e-05,4.37468e-05,4.37468e-05
831,890.048,0.76468,0.42694,0.80012,0.91225,0.70832,0.78853,0.57955,0.6803,0.39751,0.86528,4.35052e-05,4.35052e-05,4.35052e-05
832,891.261,0.73117,0.42594,0.79403,0.91392,0.70799,0.78865,0.58321,0.68177,0.39798,0.8648,4.32636e-05,4.32636e-05,4.32636e-05
833,892.366,0.75794,0.42757,0.7997,0.91197,0.7087,0.7888,0.58725,0.68292,0.39843,0.86435,4.30221e-05,4.30221e-05,4.30221e-05
834,893.559,0.78146,0.45021,0.80288,0.9116,0.71057,0.78877,0.58156,0.68309,0.39529,0.86485,4.27805e-05,4.27805e-05,4.27805e-05
835,894.639,0.79679,0.43005,0.79937,0.91403,0.71097,0.78897,0.57864,0.67939,0.39651,0.86583,4.2539e-05,4.2539e-05,4.2539e-05
836,895.794,0.78295,0.445,0.80663,0.90982,0.71397,0.78809,0.58143,0.68405,0.39925,0.86718,4.22974e-05,4.22974e-05,4.22974e-05
837,896.867,0.75788,0.43531,0.79818,0.89671,0.71181,0.78333,0.57713,0.68693,0.40017,0.86753,4.20558e-05,4.20558e-05,4.20558e-05
838,898.017,0.75399,0.42933,0.80221,0.8872,0.71387,0.78396,0.57515,0.6822,0.40585,0.86856,4.18143e-05,4.18143e-05,4.18143e-05
839,899.159,0.78333,0.44013,0.7964,0.88289,0.71468,0.78414,0.57809,0.68297,0.40759,0.86886,4.15727e-05,4.15727e-05,4.15727e-05
840,900.441,0.80434,0.45074,0.80635,0.88275,0.71375,0.78295,0.58158,0.68599,0.41022,0.86894,4.13312e-05,4.13312e-05,4.13312e-05
841,901.598,0.74825,0.4363,0.7981,0.89288,0.71736,0.78944,0.58552,0.68374,0.41109,0.86861,4.10896e-05,4.10896e-05,4.10896e-05
842,902.777,0.74832,0.41992,0.80355,0.89892,0.71377,0.78944,0.58494,0.67298,0.40815,0.86786,4.0848e-05,4.0848e-05,4.0848e-05
843,903.897,0.76784,0.43951,0.79388,0.89901,0.7133,0.7893,0.58378,0.66708,0.40726,0.86778,4.06065e-05,4.06065e-05,4.06065e-05
844,905.101,0.74337,0.42789,0.80831,0.89602,0.71425,0.79028,0.58411,0.67297,0.4058,0.86852,4.03649e-05,4.03649e-05,4.03649e-05
845,906.267,0.73364,0.41732,0.8027,0.8927,0.71565,0.791,0.58055,0.6764,0.40609,0.86842,4.01234e-05,4.01234e-05,4.01234e-05
846,907.573,0.7552,0.42338,0.79265,0.87982,0.71391,0.78726,0.5743,0.68185,0.40251,0.86722,3.98818e-05,3.98818e-05,3.98818e-05
847,908.768,0.80354,0.44113,0.80098,0.87747,0.71592,0.787,0.57134,0.68512,0.40252,0.86694,3.96402e-05,3.96402e-05,3.96402e-05
848,911.455,0.77714,0.44506,0.79606,0.8854,0.72158,0.78952,0.57459,0.69006,0.40321,0.86636,3.93987e-05,3.93987e-05,3.93987e-05
849,912.576,0.77068,0.42801,0.80823,0.88181,0.72288,0.78969,0.57532,0.68568,0.40358,0.86621,3.91571e-05,3.91571e-05,3.91571e-05
850,913.708,0.73455,0.41762,0.80088,0.87731,0.72512,0.78946,0.57481,0.68392,0.40427,0.86622,3.89156e-05,3.89156e-05,3.89156e-05
851,914.808,0.76612,0.43257,0.7994,0.87443,0.72614,0.79038,0.57722,0.68964,0.40205,0.86684,3.8674e-05,3.8674e-05,3.8674e-05
852,916.006,0.79835,0.44287,0.7919,0.87892,0.7252,0.79297,0.57472,0.69481,0.40575,0.86759,3.84324e-05,3.84324e-05,3.84324e-05
853,917.052,0.77197,0.43076,0.80031,0.88774,0.72238,0.79239,0.57544,0.69221,0.40192,0.86734,3.81909e-05,3.81909e-05,3.81909e-05
854,918.14,0.74854,0.41953,0.80318,0.89048,0.71285,0.78683,0.57156,0.68367,0.40388,0.8671,3.79493e-05,3.79493e-05,3.79493e-05
855,919.206,0.74385,0.41708,0.79344,0.8915,0.71182,0.7853,0.56992,0.67924,0.4045,0.86736,3.77078e-05,3.77078e-05,3.77078e-05
856,920.304,0.72902,0.42984,0.80022,0.8902,0.71137,0.78423,0.56818,0.6821,0.40635,0.86817,3.74662e-05,3.74662e-05,3.74662e-05
857,921.367,0.74358,0.41751,0.79985,0.88838,0.71163,0.78299,0.56924,0.69029,0.40807,0.86866,3.72246e-05,3.72246e-05,3.72246e-05
858,922.542,0.7421,0.41958,0.79875,0.88905,0.71182,0.7849,0.5686,0.69532,0.40859,0.86802,3.69831e-05,3.69831e-05,3.69831e-05
859,923.627,0.77113,0.43586,0.79598,0.89148,0.71151,0.78438,0.57146,0.68888,0.40844,0.86769,3.67415e-05,3.67415e-05,3.67415e-05
860,924.76,0.7657,0.42113,0.79739,0.89353,0.71122,0.78568,0.57797,0.67654,0.405,0.86759,3.65e-05,3.65e-05,3.65e-05
861,925.849,0.76441,0.43409,0.80154,0.89186,0.71219,0.78441,0.57681,0.67623,0.40305,0.86736,3.62584e-05,3.62584e-05,3.62584e-05
862,926.975,0.78999,0.43113,0.81031,0.89162,0.71216,0.78524,0.57535,0.68596,0.40286,0.86683,3.60168e-05,3.60168e-05,3.60168e-05
863,928.082,0.78267,0.43749,0.79701,0.89263,0.71193,0.78509,0.5729,0.68769,0.40374,0.86695,3.57753e-05,3.57753e-05,3.57753e-05
864,929.299,0.77372,0.43886,0.79787,0.8938,0.71039,0.78524,0.57188,0.68208,0.40283,0.86776,3.55337e-05,3.55337e-05,3.55337e-05
865,930.42,0.77161,0.43029,0.7988,0.8974,0.70862,0.78765,0.57433,0.67549,0.40088,0.86806,3.52922e-05,3.52922e-05,3.52922e-05
866,931.564,0.75131,0.43439,0.81353,0.89845,0.70801,0.78977,0.57358,0.67654,0.40089,0.86823,3.50506e-05,3.50506e-05,3.50506e-05
867,932.7,0.7935,0.44194,0.80215,0.89967,0.70701,0.79206,0.57286,0.68033,0.40234,0.86817,3.4809e-05,3.4809e-05,3.4809e-05
868,933.86,0.7676,0.43479,0.79925,0.90106,0.7066,0.79532,0.57898,0.68801,0.40507,0.86769,3.45675e-05,3.45675e-05,3.45675e-05
869,934.999,0.7732,0.41666,0.79184,0.90685,0.70509,0.79472,0.58035,0.69227,0.40549,0.86737,3.43259e-05,3.43259e-05,3.43259e-05
870,936.21,0.79347,0.42946,0.79412,0.91369,0.70656,0.79716,0.57656,0.68865,0.40417,0.86737,3.40844e-05,3.40844e-05,3.40844e-05
871,937.328,0.77468,0.43918,0.79016,0.91334,0.70428,0.79596,0.57823,0.67733,0.40022,0.86725,3.38428e-05,3.38428e-05,3.38428e-05
872,938.463,0.7772,0.43266,0.80343,0.91302,0.70517,0.79165,0.5753,0.66846,0.39224,0.86613,3.36012e-05,3.36012e-05,3.36012e-05
873,939.581,0.72984,0.42535,0.80388,0.91262,0.70553,0.79428,0.57689,0.66699,0.39211,0.86608,3.33597e-05,3.33597e-05,3.33597e-05
874,940.706,0.74722,0.4213,0.80524,0.91014,0.7063,0.79419,0.58046,0.66991,0.39322,0.86645,3.31181e-05,3.31181e-05,3.31181e-05
875,941.84,0.77778,0.42872,0.80308,0.90911,0.70687,0.79092,0.58051,0.67281,0.39543,0.86652,3.28766e-05,3.28766e-05,3.28766e-05
876,944.977,0.75435,0.42644,0.80087,0.90799,0.70778,0.79021,0.57866,0.67888,0.39619,0.86597,3.2635e-05,3.2635e-05,3.2635e-05
877,946.235,0.74629,0.42194,0.80543,0.9036,0.70893,0.79233,0.58149,0.68064,0.39579,0.86578,3.23934e-05,3.23934e-05,3.23934e-05
878,947.572,0.74988,0.43474,0.79729,0.89586,0.71087,0.79362,0.58042,0.67635,0.39805,0.86585,3.21519e-05,3.21519e-05,3.21519e-05
879,948.839,0.77569,0.42114,0.801,0.89252,0.71178,0.79344,0.58035,0.67628,0.39893,0.86634,3.19103e-05,3.19103e-05,3.19103e-05
880,950.14,0.7265,0.41199,0.79533,0.88624,0.71409,0.7903,0.57368,0.68005,0.40352,0.86737,3.16688e-05,3.16688e-05,3.16688e-05
881,951.379,0.75803,0.43904,0.79972,0.88452,0.71396,0.79056,0.57307,0.68137,0.40485,0.86823,3.14272e-05,3.14272e-05,3.14272e-05
882,952.77,0.74389,0.419,0.79484,0.88879,0.71328,0.79016,0.57543,0.67192,0.40091,0.86821,3.11856e-05,3.11856e-05,3.11856e-05
883,953.999,0.75119,0.41736,0.80685,0.85371,0.71391,0.79056,0.5796,0.66729,0.39931,0.86809,3.09441e-05,3.09441e-05,3.09441e-05
884,955.134,0.76229,0.42928,0.8003,0.85408,0.71779,0.7915,0.58164,0.66767,0.39976,0.86826,3.07025e-05,3.07025e-05,3.07025e-05
885,956.338,0.78162,0.42457,0.80372,0.85395,0.71766,0.79663,0.5818,0.66977,0.40054,0.86735,3.0461e-05,3.0461e-05,3.0461e-05
886,957.464,0.73484,0.41347,0.80276,0.84943,0.71553,0.79164,0.57573,0.67008,0.3987,0.86595,3.02194e-05,3.02194e-05,3.02194e-05
887,958.566,0.76576,0.41833,0.80821,0.84834,0.71614,0.79181,0.57618,0.67113,0.39912,0.86604,2.99778e-05,2.99778e-05,2.99778e-05
888,959.822,0.75648,0.42049,0.8081,0.85113,0.71535,0.7919,0.57866,0.67341,0.39922,0.86631,2.97363e-05,2.97363e-05,2.97363e-05
889,960.944,0.75627,0.42812,0.80734,0.84901,0.71589,0.79197,0.57924,0.67667,0.39962,0.86639,2.94947e-05,2.94947e-05,2.94947e-05
890,962.126,0.76766,0.42343,0.79194,0.85166,0.71653,0.79227,0.57985,0.67767,0.3994,0.86606,2.92532e-05,2.92532e-05,2.92532e-05
891,963.222,0.7564,0.43221,0.79521,0.85294,0.71658,0.78824,0.5796,0.67712,0.39574,0.86602,2.90116e-05,2.90116e-05,2.90116e-05
892,964.337,0.78163,0.43877,0.79645,0.88977,0.7161,0.78814,0.57859,0.67317,0.39403,0.86614,2.877e-05,2.877e-05,2.877e-05
893,965.407,0.73927,0.41764,0.80022,0.89247,0.71371,0.78799,0.57461,0.67196,0.39381,0.8663,2.85285e-05,2.85285e-05,2.85285e-05
894,966.614,0.78883,0.42852,0.80179,0.89418,0.71213,0.78821,0.57531,0.67124,0.3946,0.86629,2.82869e-05,2.82869e-05,2.82869e-05
895,967.677,0.77019,0.42231,0.79963,0.89316,0.71216,0.79096,0.57714,0.67275,0.39287,0.86564,2.80454e-05,2.80454e-05,2.80454e-05
896,968.775,0.72762,0.41911,0.80201,0.89384,0.71183,0.78764,0.57521,0.67618,0.39388,0.86549,2.78038e-05,2.78038e-05,2.78038e-05
897,969.875,0.74759,0.43408,0.79641,0.89042,0.71275,0.78677,0.57405,0.67617,0.39443,0.86592,2.75622e-05,2.75622e-05,2.75622e-05
898,971.004,0.77721,0.43295,0.80296,0.89057,0.71248,0.787,0.57821,0.67546,0.39595,0.86741,2.73207e-05,2.73207e-05,2.73207e-05
899,972.101,0.77174,0.42848,0.79208,0.88968,0.71251,0.78706,0.57898,0.67626,0.39514,0.86805,2.70791e-05,2.70791e-05,2.70791e-05
900,973.271,0.74378,0.40889,0.80284,0.88972,0.71297,0.78686,0.57728,0.67573,0.39559,0.86778,2.68376e-05,2.68376e-05,2.68376e-05
901,974.437,0.74845,0.43716,0.80519,0.89129,0.71289,0.78496,0.57848,0.67608,0.39438,0.86756,2.6596e-05,2.6596e-05,2.6596e-05
902,975.571,0.75676,0.42931,0.79695,0.89859,0.71053,0.78707,0.57804,0.67757,0.39565,0.86805,2.63544e-05,2.63544e-05,2.63544e-05
903,976.793,0.73204,0.40364,0.80595,0.89949,0.71038,0.78697,0.5781,0.67701,0.39601,0.86844,2.61129e-05,2.61129e-05,2.61129e-05
904,979.492,0.74538,0.43867,0.80245,0.89435,0.71141,0.78617,0.57693,0.68135,0.39743,0.86919,2.58713e-05,2.58713e-05,2.58713e-05
905,980.641,0.76554,0.42724,0.80188,0.89413,0.71156,0.78627,0.57608,0.68295,0.39802,0.86931,2.56298e-05,2.56298e-05,2.56298e-05
