epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
266,542.411,0.60012,0.35329,0.83493,0.85392,0.88824,0.9018,0.71356,0.57302,0.3423,0.77868,0.0299213,0.00997377,0.0299213,0.00997377,0.0299213,0.00997377,0.0299213,0.00997377
267,544.174,0.5837,0.34909,0.83481,0.91874,0.82742,0.9013,0.69716,0.58282,0.3447,0.78091,0.029921,0.00997367,0.029921,0.00997367,0.029921,0.00997367,0.029921,0.00997367
268,546.068,0.57168,0.35017,0.8396,0.95003,0.82572,0.90035,0.71209,0.57204,0.34542,0.78167,0.0299207,0.00997357,0.0299207,0.00997357,0.0299207,0.00997357,0.0299207,0.00997357
269,547.792,0.58002,0.34643,0.8405,0.94674,0.81693,0.89841,0.70251,0.57732,0.34966,0.78348,0.0299204,0.00997347,0.0299204,0.00997347,0.0299204,0.00997347,0.0299204,0.00997347
270,549.852,0.57884,0.35481,0.83063,0.85246,0.89301,0.89787,0.70248,0.57935,0.3899,0.78512,0.0299201,0.00997337,0.0299201,0.00997337,0.0299201,0.00997337,0.0299201,0.00997337
271,551.686,0.56674,0.37047,0.83965,0.91954,0.86672,0.89894,0.70021,0.57205,0.36602,0.78272,0.0299198,0.00997327,0.0299198,0.00997327,0.0299198,0.00997327,0.0299198,0.00997327
272,553.582,0.59654,0.35829,0.83172,0.95038,0.85784,0.89827,0.69497,0.58373,0.36067,0.78392,0.0299195,0.00997317,0.0299195,0.00997317,0.0299195,0.00997317,0.0299195,0.00997317
273,555.44,0.57001,0.3655,0.82828,0.95279,0.85723,0.90016,0.69669,0.57952,0.34495,0.78355,0.0299192,0.00997307,0.0299192,0.00997307,0.0299192,0.00997307,0.0299192,0.00997307
274,559.816,0.57531,0.34748,0.83988,0.94823,0.87335,0.90603,0.69919,0.57203,0.33598,0.78259,0.0299189,0.00997297,0.0299189,0.00997297,0.0299189,0.00997297,0.0299189,0.00997297
275,561.683,0.58413,0.36678,0.83596,0.94442,0.87742,0.90758,0.71394,0.58022,0.33905,0.78417,0.0299186,0.00997287,0.0299186,0.00997287,0.0299186,0.00997287,0.0299186,0.00997287
276,563.776,0.59336,0.36274,0.84327,0.88935,0.9069,0.90581,0.71679,0.57813,0.33556,0.78299,0.0299183,0.00997277,0.0299183,0.00997277,0.0299183,0.00997277,0.0299183,0.00997277
277,565.657,0.59582,0.34656,0.84059,0.9493,0.84208,0.90659,0.70388,0.57869,0.33966,0.78354,0.029918,0.00997268,0.029918,0.00997268,0.029918,0.00997268,0.029918,0.00997268
278,567.511,0.57078,0.35088,0.83128,0.96492,0.83323,0.90768,0.70429,0.57683,0.33528,0.78322,0.0299177,0.00997258,0.0299177,0.00997258,0.0299177,0.00997258,0.0299177,0.00997258
279,569.272,0.58221,0.34825,0.82532,0.95759,0.83914,0.91266,0.70659,0.58201,0.33535,0.78442,0.0299174,0.00997248,0.0299174,0.00997248,0.0299174,0.00997248,0.0299174,0.00997248
280,571.179,0.58624,0.36874,0.82782,0.96019,0.82847,0.91066,0.6985,0.5841,0.34556,0.78403,0.0299171,0.00997238,0.0299171,0.00997238,0.0299171,0.00997238,0.0299171,0.00997238
281,573.141,0.57584,0.35972,0.83597,0.95632,0.82961,0.91059,0.69014,0.59496,0.35452,0.7872,0.0299168,0.00997228,0.0299168,0.00997228,0.0299168,0.00997228,0.0299168,0.00997228
282,575.262,0.5753,0.35671,0.83858,0.95187,0.84534,0.90518,0.70765,0.58147,0.3562,0.78462,0.0299165,0.00997218,0.0299165,0.00997218,0.0299165,0.00997218,0.0299165,0.00997218
283,577.041,0.57743,0.36483,0.84,0.9525,0.82566,0.90674,0.7126,0.58089,0.36037,0.7834,0.0299162,0.00997208,0.0299162,0.00997208,0.0299162,0.00997208,0.0299162,0.00997208
284,578.899,0.56933,0.36079,0.83211,0.88579,0.87726,0.90166,0.70215,0.59577,0.35238,0.78703,0.0299159,0.00997198,0.0299159,0.00997198,0.0299159,0.00997198,0.0299159,0.00997198
285,580.627,0.57001,0.35723,0.83948,0.89926,0.87371,0.90085,0.69647,0.59175,0.35211,0.78721,0.0299157,0.00997188,0.0299157,0.00997188,0.0299157,0.00997188,0.0299157,0.00997188
286,582.534,0.5864,0.36789,0.83913,0.92479,0.87074,0.90681,0.71781,0.57554,0.36068,0.78113,0.0299154,0.00997179,0.0299154,0.00997179,0.0299154,0.00997179,0.0299154,0.00997179
287,584.28,0.58505,0.35929,0.83998,0.92466,0.86662,0.88883,0.69958,0.58461,0.36623,0.78432,0.0299151,0.00997169,0.0299151,0.00997169,0.0299151,0.00997169,0.0299151,0.00997169
288,586.156,0.58357,0.35502,0.8403,0.91338,0.85175,0.89017,0.69322,0.57599,0.35594,0.7831,0.0299148,0.00997159,0.0299148,0.00997159,0.0299148,0.00997159,0.0299148,0.00997159
289,587.896,0.58142,0.36036,0.8309,0.9199,0.85641,0.89401,0.70236,0.574,0.35114,0.7818,0.0299145,0.00997149,0.0299145,0.00997149,0.0299145,0.00997149,0.0299145,0.00997149
290,589.791,0.57887,0.34987,0.83376,0.93707,0.81064,0.8637,0.68283,0.58513,0.34696,0.78216,0.0299142,0.00997139,0.0299142,0.00997139,0.0299142,0.00997139,0.0299142,0.00997139
291,593.895,0.57961,0.34977,0.83141,0.86139,0.86134,0.86449,0.6729,0.58053,0.3457,0.78165,0.0299139,0.00997129,0.0299139,0.00997129,0.0299139,0.00997129,0.0299139,0.00997129
292,595.882,0.57581,0.3485,0.83116,0.9042,0.86676,0.86377,0.67118,0.58743,0.35518,0.78425,0.0299136,0.00997119,0.0299136,0.00997119,0.0299136,0.00997119,0.0299136,0.00997119
293,597.749,0.57582,0.34091,0.83171,0.89755,0.8643,0.88215,0.68293,0.59553,0.34036,0.7869,0.0299133,0.00997109,0.0299133,0.00997109,0.0299133,0.00997109,0.0299133,0.00997109
294,599.714,0.59157,0.34937,0.83039,0.90903,0.87927,0.92163,0.71639,0.58989,0.34217,0.78704,0.029913,0.00997099,0.029913,0.00997099,0.029913,0.00997099,0.029913,0.00997099
295,601.41,0.58232,0.33819,0.82723,0.9526,0.85973,0.94225,0.73546,0.57795,0.34334,0.78206,0.0299127,0.00997089,0.0299127,0.00997089,0.0299127,0.00997089,0.0299127,0.00997089
296,603.243,0.57349,0.3321,0.82936,0.94083,0.85078,0.90665,0.71691,0.57872,0.34436,0.78274,0.0299124,0.0099708,0.0299124,0.0099708,0.0299124,0.0099708,0.0299124,0.0099708
297,604.972,0.57665,0.33577,0.84022,0.92995,0.86316,0.9295,0.73568,0.58377,0.34877,0.78413,0.0299121,0.0099707,0.0299121,0.0099707,0.0299121,0.0099707,0.0299121,0.0099707
298,606.821,0.56959,0.33427,0.84322,0.95531,0.82831,0.91359,0.71926,0.58682,0.35538,0.7836,0.0299118,0.0099706,0.0299118,0.0099706,0.0299118,0.0099706,0.0299118,0.0099706
299,608.51,0.57536,0.33888,0.83671,0.88473,0.88756,0.89382,0.70352,0.58425,0.36175,0.7841,0.0299115,0.0099705,0.0299115,0.0099705,0.0299115,0.0099705,0.0299115,0.0099705
300,610.354,0.56685,0.32982,0.8341,0.95025,0.83187,0.89097,0.69122,0.58151,0.35777,0.7847,0.0299112,0.0099704,0.0299112,0.0099704,0.0299112,0.0099704,0.0299112,0.0099704
301,612.1,0.57721,0.34571,0.83647,0.95452,0.82544,0.89929,0.69647,0.58185,0.35894,0.78591,0.0299109,0.0099703,0.0299109,0.0099703,0.0299109,0.0099703,0.0299109,0.0099703
302,613.951,0.58469,0.35498,0.82929,0.90469,0.87489,0.90014,0.69378,0.57597,0.35133,0.78335,0.0299106,0.0099702,0.0299106,0.0099702,0.0299106,0.0099702,0.0299106,0.0099702
303,615.684,0.59077,0.35793,0.83177,0.9023,0.87496,0.8965,0.68563,0.57757,0.35375,0.78362,0.0299103,0.0099701,0.0299103,0.0099701,0.0299103,0.0099701,0.0299103,0.0099701
304,617.517,0.56213,0.34685,0.84215,0.92166,0.86396,0.88914,0.68192,0.5965,0.36052,0.79047,0.02991,0.00997,0.02991,0.00997,0.02991,0.00997,0.02991,0.00997
305,619.249,0.5666,0.35576,0.83966,0.93525,0.86252,0.90666,0.69758,0.60141,0.3593,0.79064,0.0299097,0.0099699,0.0299097,0.0099699,0.0299097,0.0099699,0.0299097,0.0099699
306,621.116,0.57408,0.36491,0.83342,0.90121,0.88725,0.90788,0.70573,0.58767,0.35756,0.78755,0.0299094,0.0099698,0.0299094,0.0099698,0.0299094,0.0099698,0.0299094,0.0099698
307,622.863,0.57912,0.34761,0.83259,0.88266,0.88459,0.91623,0.71804,0.58533,0.36019,0.78789,0.0299091,0.00996971,0.0299091,0.00996971,0.0299091,0.00996971,0.0299091,0.00996971
308,624.804,0.58497,0.3552,0.83434,0.867,0.88158,0.8981,0.70624,0.58909,0.35689,0.78774,0.0299088,0.00996961,0.0299088,0.00996961,0.0299088,0.00996961,0.0299088,0.00996961
309,626.59,0.57584,0.37073,0.84665,0.89189,0.86197,0.90104,0.70778,0.58831,0.35236,0.78879,0.0299085,0.00996951,0.0299085,0.00996951,0.0299085,0.00996951,0.0299085,0.00996951
310,628.561,0.56059,0.36397,0.83852,0.92798,0.86354,0.91366,0.71817,0.58497,0.35189,0.78591,0.0299082,0.00996941,0.0299082,0.00996941,0.0299082,0.00996941,0.0299082,0.00996941
311,630.415,0.56982,0.35686,0.83216,0.93332,0.86237,0.90902,0.71213,0.5903,0.35966,0.7878,0.0299079,0.00996931,0.0299079,0.00996931,0.0299079,0.00996931,0.0299079,0.00996931
312,632.491,0.56222,0.35634,0.83219,0.94655,0.83209,0.90907,0.70856,0.59616,0.34083,0.79026,0.0299076,0.00996921,0.0299076,0.00996921,0.0299076,0.00996921,0.0299076,0.00996921
313,634.391,0.56923,0.35298,0.83527,0.90732,0.85672,0.90368,0.70452,0.59711,0.33572,0.79088,0.0299073,0.00996911,0.0299073,0.00996911,0.0299073,0.00996911,0.0299073,0.00996911
314,636.482,0.5542,0.34119,0.83408,0.92093,0.83653,0.89849,0.69911,0.59246,0.33569,0.78681,0.029907,0.00996901,0.029907,0.00996901,0.029907,0.00996901,0.029907,0.00996901
315,638.411,0.56864,0.34553,0.82995,0.85016,0.87112,0.88629,0.68369,0.58985,0.33634,0.78732,0.0299067,0.00996891,0.0299067,0.00996891,0.0299067,0.00996891,0.0299067,0.00996891
316,642.996,0.58449,0.35306,0.83361,0.91132,0.81582,0.87491,0.67324,0.58046,0.33721,0.7879,0.0299064,0.00996882,0.0299064,0.00996882,0.0299064,0.00996882,0.0299064,0.00996882
317,645.09,0.56334,0.33452,0.82811,0.92035,0.81596,0.87378,0.66805,0.58247,0.33887,0.78968,0.0299061,0.00996872,0.0299061,0.00996872,0.0299061,0.00996872,0.0299061,0.00996872
318,647.122,0.56336,0.34301,0.83245,0.83383,0.87704,0.87321,0.66113,0.59056,0.34691,0.79002,0.0299059,0.00996862,0.0299059,0.00996862,0.0299059,0.00996862,0.0299059,0.00996862
319,649.062,0.58238,0.35045,0.83138,0.89738,0.89598,0.88618,0.68798,0.58107,0.3343,0.78701,0.0299056,0.00996852,0.0299056,0.00996852,0.0299056,0.00996852,0.0299056,0.00996852
320,650.97,0.56946,0.35456,0.83884,0.93326,0.8797,0.8898,0.69395,0.58565,0.34038,0.78792,0.0299053,0.00996842,0.0299053,0.00996842,0.0299053,0.00996842,0.0299053,0.00996842
321,652.691,0.55827,0.34607,0.83273,0.95206,0.87814,0.90653,0.70994,0.58748,0.33983,0.78919,0.029905,0.00996832,0.029905,0.00996832,0.029905,0.00996832,0.029905,0.00996832
322,654.577,0.56954,0.34159,0.83298,0.93323,0.88712,0.91338,0.72087,0.58373,0.34844,0.78611,0.0299047,0.00996822,0.0299047,0.00996822,0.0299047,0.00996822,0.0299047,0.00996822
323,656.327,0.5448,0.33612,0.83206,0.93681,0.86479,0.90561,0.71813,0.58315,0.35128,0.78586,0.0299044,0.00996812,0.0299044,0.00996812,0.0299044,0.00996812,0.0299044,0.00996812
324,658.209,0.55927,0.33989,0.83538,0.92898,0.87419,0.94096,0.73895,0.57778,0.34679,0.78531,0.0299041,0.00996802,0.0299041,0.00996802,0.0299041,0.00996802,0.0299041,0.00996802
325,659.957,0.55541,0.34092,0.84001,0.92912,0.88111,0.93994,0.74177,0.58226,0.34803,0.78644,0.0299038,0.00996792,0.0299038,0.00996792,0.0299038,0.00996792,0.0299038,0.00996792
326,661.816,0.55565,0.34077,0.83328,0.88354,0.88807,0.89652,0.70936,0.58846,0.35757,0.7894,0.0299035,0.00996782,0.0299035,0.00996782,0.0299035,0.00996782,0.0299035,0.00996782
327,663.577,0.56828,0.33432,0.83191,0.85018,0.89912,0.89341,0.69852,0.59183,0.35945,0.79115,0.0299032,0.00996773,0.0299032,0.00996773,0.0299032,0.00996773,0.0299032,0.00996773
328,665.439,0.56575,0.34231,0.82782,0.89791,0.88798,0.90327,0.70356,0.59002,0.35616,0.79021,0.0299029,0.00996763,0.0299029,0.00996763,0.0299029,0.00996763,0.0299029,0.00996763
329,667.157,0.56672,0.34012,0.8273,0.90414,0.88026,0.90312,0.70288,0.58832,0.34484,0.78951,0.0299026,0.00996753,0.0299026,0.00996753,0.0299026,0.00996753,0.0299026,0.00996753
330,669.016,0.56488,0.32988,0.83115,0.88998,0.88098,0.88341,0.70198,0.57446,0.34451,0.78444,0.0299023,0.00996743,0.0299023,0.00996743,0.0299023,0.00996743,0.0299023,0.00996743
331,670.767,0.56482,0.33776,0.84032,0.89638,0.87691,0.88204,0.70225,0.57498,0.34503,0.78445,0.029902,0.00996733,0.029902,0.00996733,0.029902,0.00996733,0.029902,0.00996733
332,672.64,0.54778,0.34549,0.824,0.91034,0.87667,0.88283,0.69354,0.57444,0.34059,0.78588,0.0299017,0.00996723,0.0299017,0.00996723,0.0299017,0.00996723,0.0299017,0.00996723
333,674.374,0.55993,0.34577,0.82098,0.91509,0.87981,0.90181,0.71303,0.57837,0.33588,0.78514,0.0299014,0.00996713,0.0299014,0.00996713,0.0299014,0.00996713,0.0299014,0.00996713
334,678.279,0.56573,0.33719,0.83103,0.93386,0.87434,0.9049,0.71761,0.57817,0.33374,0.78555,0.0299011,0.00996703,0.0299011,0.00996703,0.0299011,0.00996703,0.0299011,0.00996703
335,680.107,0.56178,0.32959,0.83466,0.91876,0.87492,0.90489,0.71503,0.58173,0.33623,0.78617,0.0299008,0.00996693,0.0299008,0.00996693,0.0299008,0.00996693,0.0299008,0.00996693
336,682.225,0.56019,0.33051,0.83563,0.95681,0.82013,0.9046,0.71466,0.58701,0.33181,0.78662,0.0299005,0.00996684,0.0299005,0.00996684,0.0299005,0.00996684,0.0299005,0.00996684
337,684.114,0.55694,0.3209,0.82679,0.90049,0.88813,0.90589,0.70413,0.59009,0.34369,0.78822,0.0299002,0.00996674,0.0299002,0.00996674,0.0299002,0.00996674,0.0299002,0.00996674
338,685.939,0.55837,0.34072,0.83631,0.93108,0.88631,0.90379,0.70241,0.58448,0.34219,0.78665,0.0298999,0.00996664,0.0298999,0.00996664,0.0298999,0.00996664,0.0298999,0.00996664
339,687.675,0.55685,0.32429,0.83032,0.95878,0.86161,0.91254,0.70571,0.57537,0.34153,0.78315,0.0298996,0.00996654,0.0298996,0.00996654,0.0298996,0.00996654,0.0298996,0.00996654
340,689.596,0.56396,0.33234,0.83735,0.96636,0.85539,0.90597,0.70394,0.5719,0.33798,0.78112,0.0298993,0.00996644,0.0298993,0.00996644,0.0298993,0.00996644,0.0298993,0.00996644
341,691.296,0.5551,0.33473,0.83422,0.96381,0.85754,0.90496,0.70471,0.57774,0.34676,0.78187,0.029899,0.00996634,0.029899,0.00996634,0.029899,0.00996634,0.029899,0.00996634
342,693.18,0.56371,0.33592,0.82553,0.95518,0.8524,0.90266,0.70405,0.57511,0.34655,0.78199,0.0298987,0.00996624,0.0298987,0.00996624,0.0298987,0.00996624,0.0298987,0.00996624
343,694.915,0.56291,0.34079,0.83197,0.94558,0.84909,0.902,0.70694,0.57496,0.35177,0.78178,0.0298984,0.00996614,0.0298984,0.00996614,0.0298984,0.00996614,0.0298984,0.00996614
344,696.85,0.55266,0.3338,0.83772,0.95285,0.84735,0.89903,0.70535,0.57615,0.36131,0.78374,0.0298981,0.00996604,0.0298981,0.00996604,0.0298981,0.00996604,0.0298981,0.00996604
345,698.558,0.54818,0.33553,0.82586,0.9567,0.84706,0.90288,0.70843,0.57467,0.35647,0.78199,0.0298978,0.00996594,0.0298978,0.00996594,0.0298978,0.00996594,0.0298978,0.00996594
346,700.447,0.55398,0.33327,0.82526,0.96208,0.85873,0.90446,0.70074,0.57331,0.35731,0.78211,0.0298975,0.00996585,0.0298975,0.00996585,0.0298975,0.00996585,0.0298975,0.00996585
347,702.267,0.55533,0.35192,0.83304,0.95643,0.85799,0.90297,0.70359,0.57396,0.35497,0.78203,0.0298972,0.00996575,0.0298972,0.00996575,0.0298972,0.00996575,0.0298972,0.00996575
348,704.169,0.56119,0.34417,0.83335,0.93182,0.86931,0.90345,0.71175,0.57442,0.3573,0.78208,0.0298969,0.00996565,0.0298969,0.00996565,0.0298969,0.00996565,0.0298969,0.00996565
349,705.903,0.54831,0.34408,0.83713,0.86332,0.89464,0.90291,0.71882,0.57497,0.36857,0.7832,0.0298966,0.00996555,0.0298966,0.00996555,0.0298966,0.00996555,0.0298966,0.00996555
350,707.739,0.56835,0.34157,0.83888,0.86899,0.89879,0.90522,0.71573,0.57849,0.36897,0.78402,0.0298963,0.00996545,0.0298963,0.00996545,0.0298963,0.00996545,0.0298963,0.00996545
351,712.033,0.55519,0.33614,0.83639,0.84846,0.90531,0.90447,0.70566,0.58627,0.37171,0.78646,0.0298961,0.00996535,0.0298961,0.00996535,0.0298961,0.00996535,0.0298961,0.00996535
352,714.139,0.55995,0.33179,0.82984,0.94693,0.83035,0.90142,0.71231,0.59079,0.39722,0.78998,0.0298958,0.00996525,0.0298958,0.00996525,0.0298958,0.00996525,0.0298958,0.00996525
353,716.005,0.55266,0.33236,0.82932,0.94493,0.8165,0.88725,0.70762,0.59801,0.38856,0.79335,0.0298955,0.00996515,0.0298955,0.00996515,0.0298955,0.00996515,0.0298955,0.00996515
354,717.992,0.54383,0.32383,0.83045,0.94175,0.87003,0.90924,0.70575,0.58307,0.36245,0.78792,0.0298952,0.00996505,0.0298952,0.00996505,0.0298952,0.00996505,0.0298952,0.00996505
355,719.784,0.55324,0.32774,0.82972,0.9486,0.8582,0.90435,0.71363,0.58374,0.35724,0.78719,0.0298949,0.00996495,0.0298949,0.00996495,0.0298949,0.00996495,0.0298949,0.00996495
356,721.642,0.56606,0.33313,0.83468,0.92551,0.87523,0.9088,0.72349,0.58822,0.34267,0.78601,0.0298946,0.00996485,0.0298946,0.00996485,0.0298946,0.00996485,0.0298946,0.00996485
357,723.373,0.54215,0.33145,0.82803,0.92926,0.88002,0.90947,0.71885,0.59568,0.34463,0.78673,0.0298943,0.00996476,0.0298943,0.00996476,0.0298943,0.00996476,0.0298943,0.00996476
358,725.224,0.56453,0.33532,0.83867,0.93875,0.87194,0.90812,0.72199,0.5929,0.34448,0.78585,0.029894,0.00996466,0.029894,0.00996466,0.029894,0.00996466,0.029894,0.00996466
359,726.953,0.56529,0.33189,0.83202,0.87712,0.90762,0.90813,0.71852,0.5901,0.3356,0.78486,0.0298937,0.00996456,0.0298937,0.00996456,0.0298937,0.00996456,0.0298937,0.00996456
360,728.764,0.55106,0.32882,0.83817,0.90632,0.90015,0.90832,0.71859,0.58963,0.32898,0.78325,0.0298934,0.00996446,0.0298934,0.00996446,0.0298934,0.00996446,0.0298934,0.00996446
361,730.475,0.54513,0.3148,0.83408,0.92463,0.88277,0.90545,0.71411,0.58654,0.32897,0.78394,0.0298931,0.00996436,0.0298931,0.00996436,0.0298931,0.00996436,0.0298931,0.00996436
362,732.354,0.54922,0.32638,0.83156,0.93313,0.8782,0.90568,0.71582,0.58715,0.32393,0.78342,0.0298928,0.00996426,0.0298928,0.00996426,0.0298928,0.00996426,0.0298928,0.00996426
363,734.101,0.55671,0.3336,0.83395,0.96128,0.86561,0.90772,0.71452,0.57856,0.3216,0.78219,0.0298925,0.00996416,0.0298925,0.00996416,0.0298925,0.00996416,0.0298925,0.00996416
364,736.025,0.53661,0.3205,0.82278,0.94209,0.87422,0.9005,0.70012,0.58154,0.3328,0.78355,0.0298922,0.00996406,0.0298922,0.00996406,0.0298922,0.00996406,0.0298922,0.00996406
365,737.773,0.54732,0.3389,0.82978,0.88226,0.86973,0.88089,0.68668,0.58654,0.34257,0.78594,0.0298919,0.00996396,0.0298919,0.00996396,0.0298919,0.00996396,0.0298919,0.00996396
366,739.621,0.55341,0.33087,0.83756,0.91642,0.79674,0.87403,0.6773,0.60334,0.34414,0.79119,0.0298916,0.00996387,0.0298916,0.00996387,0.0298916,0.00996387,0.0298916,0.00996387
367,741.333,0.54225,0.32531,0.82612,0.84058,0.89512,0.87673,0.67767,0.60511,0.34817,0.79251,0.0298913,0.00996377,0.0298913,0.00996377,0.0298913,0.00996377,0.0298913,0.00996377
368,743.322,0.55686,0.33123,0.82935,0.93088,0.87418,0.88447,0.69931,0.59291,0.34852,0.79266,0.029891,0.00996367,0.029891,0.00996367,0.029891,0.00996367,0.029891,0.00996367
369,745.129,0.54984,0.33448,0.82155,0.94295,0.86595,0.88366,0.69896,0.59016,0.34704,0.79104,0.0298907,0.00996357,0.0298907,0.00996357,0.0298907,0.00996357,0.0298907,0.00996357
370,747.154,0.55618,0.33828,0.82402,0.93781,0.87485,0.9088,0.71347,0.5888,0.34112,0.78829,0.0298904,0.00996347,0.0298904,0.00996347,0.0298904,0.00996347,0.0298904,0.00996347
371,748.934,0.54405,0.32862,0.83119,0.96004,0.86349,0.91074,0.71303,0.58852,0.33987,0.7868,0.0298901,0.00996337,0.0298901,0.00996337,0.0298901,0.00996337,0.0298901,0.00996337
372,750.929,0.56171,0.33603,0.83643,0.94396,0.8663,0.90567,0.71503,0.57942,0.33654,0.78215,0.0298898,0.00996327,0.0298898,0.00996327,0.0298898,0.00996327,0.0298898,0.00996327
373,752.874,0.54935,0.3197,0.82851,0.94521,0.8662,0.90879,0.72654,0.57856,0.33732,0.78123,0.0298895,0.00996317,0.0298895,0.00996317,0.0298895,0.00996317,0.0298895,0.00996317
374,754.959,0.55351,0.33085,0.82926,0.93221,0.8638,0.90859,0.71921,0.57537,0.32579,0.78262,0.0298892,0.00996307,0.0298892,0.00996307,0.0298892,0.00996307,0.0298892,0.00996307
375,756.877,0.55136,0.31973,0.82549,0.88131,0.89817,0.90976,0.72181,0.57911,0.32109,0.78585,0.0298889,0.00996297,0.0298889,0.00996297,0.0298889,0.00996297,0.0298889,0.00996297
376,758.96,0.54575,0.31683,0.8314,0.93425,0.8717,0.90761,0.72103,0.59219,0.32603,0.79332,0.0298886,0.00996287,0.0298886,0.00996287,0.0298886,0.00996287,0.0298886,0.00996287
377,763.396,0.54441,0.31068,0.83043,0.94532,0.86801,0.90794,0.71888,0.58711,0.3273,0.7888,0.0298883,0.00996278,0.0298883,0.00996278,0.0298883,0.00996278,0.0298883,0.00996278
378,765.508,0.55415,0.3154,0.83008,0.94522,0.85955,0.90522,0.71021,0.58051,0.32784,0.78591,0.029888,0.00996268,0.029888,0.00996268,0.029888,0.00996268,0.029888,0.00996268
379,767.413,0.55554,0.33299,0.83781,0.94499,0.86502,0.9005,0.71142,0.58197,0.33458,0.78558,0.0298877,0.00996258,0.0298877,0.00996258,0.0298877,0.00996258,0.0298877,0.00996258
380,769.343,0.55987,0.33363,0.83092,0.89264,0.8929,0.88696,0.69975,0.58119,0.34199,0.78501,0.0298874,0.00996248,0.0298874,0.00996248,0.0298874,0.00996248,0.0298874,0.00996248
381,771.112,0.56359,0.32989,0.82334,0.88512,0.89522,0.90347,0.71483,0.58635,0.34136,0.78632,0.0298871,0.00996238,0.0298871,0.00996238,0.0298871,0.00996238,0.0298871,0.00996238
382,772.914,0.54309,0.31664,0.8325,0.94733,0.8551,0.90816,0.71504,0.57773,0.33933,0.78455,0.0298868,0.00996228,0.0298868,0.00996228,0.0298868,0.00996228,0.0298868,0.00996228
383,774.672,0.55258,0.3207,0.82931,0.94822,0.85768,0.90747,0.7177,0.57621,0.35201,0.78401,0.0298865,0.00996218,0.0298865,0.00996218,0.0298865,0.00996218,0.0298865,0.00996218
384,776.495,0.55852,0.34203,0.83454,0.9436,0.86569,0.90076,0.72225,0.58142,0.34953,0.78544,0.0298862,0.00996208,0.0298862,0.00996208,0.0298862,0.00996208,0.0298862,0.00996208
385,778.239,0.54729,0.32937,0.83757,0.94234,0.86143,0.90532,0.7094,0.58434,0.35137,0.78471,0.029886,0.00996198,0.029886,0.00996198,0.029886,0.00996198,0.029886,0.00996198
386,780.182,0.56822,0.33793,0.83252,0.86645,0.85963,0.88607,0.70006,0.57939,0.34564,0.78362,0.0298857,0.00996189,0.0298857,0.00996189,0.0298857,0.00996189,0.0298857,0.00996189
387,781.953,0.55997,0.32886,0.84261,0.90587,0.83815,0.88705,0.70384,0.57704,0.33955,0.78534,0.0298854,0.00996179,0.0298854,0.00996179,0.0298854,0.00996179,0.0298854,0.00996179
388,783.772,0.56066,0.33111,0.84412,0.94399,0.82557,0.90543,0.70431,0.57776,0.33775,0.78402,0.0298851,0.00996169,0.0298851,0.00996169,0.0298851,0.00996169,0.0298851,0.00996169
389,785.477,0.55069,0.32545,0.82798,0.94923,0.8269,0.90414,0.71263,0.58298,0.33661,0.78302,0.0298848,0.00996159,0.0298848,0.00996159,0.0298848,0.00996159,0.0298848,0.00996159
390,787.338,0.55386,0.32585,0.82973,0.90488,0.88235,0.89976,0.71394,0.58046,0.3344,0.78326,0.0298845,0.00996149,0.0298845,0.00996149,0.0298845,0.00996149,0.0298845,0.00996149
391,789.08,0.5471,0.32673,0.82952,0.88871,0.88977,0.90273,0.71489,0.58546,0.33316,0.78433,0.0298842,0.00996139,0.0298842,0.00996139,0.0298842,0.00996139,0.0298842,0.00996139
392,790.953,0.5501,0.32331,0.8318,0.89556,0.88595,0.90485,0.71861,0.6013,0.33864,0.78891,0.0298839,0.00996129,0.0298839,0.00996129,0.0298839,0.00996129,0.0298839,0.00996129
393,792.642,0.54468,0.31299,0.83079,0.9167,0.87751,0.90906,0.71768,0.59784,0.33297,0.78843,0.0298836,0.00996119,0.0298836,0.00996119,0.0298836,0.00996119,0.0298836,0.00996119
394,796.588,0.55353,0.32673,0.83049,0.92482,0.88417,0.90838,0.71598,0.57775,0.3233,0.78422,0.0298833,0.00996109,0.0298833,0.00996109,0.0298833,0.00996109,0.0298833,0.00996109
395,798.41,0.54234,0.30728,0.82958,0.94034,0.87768,0.90995,0.72354,0.57978,0.31766,0.78506,0.029883,0.00996099,0.029883,0.00996099,0.029883,0.00996099,0.029883,0.00996099
396,800.397,0.54062,0.30744,0.83064,0.94872,0.84344,0.90939,0.71019,0.60171,0.32531,0.79225,0.0298827,0.00996089,0.0298827,0.00996089,0.0298827,0.00996089,0.0298827,0.00996089
397,802.259,0.54656,0.31988,0.82786,0.91891,0.88677,0.90683,0.70947,0.60619,0.32462,0.79479,0.0298824,0.0099608,0.0298824,0.0099608,0.0298824,0.0099608,0.0298824,0.0099608
398,804.162,0.53628,0.31926,0.82527,0.92539,0.87522,0.90922,0.71405,0.59103,0.32194,0.79388,0.0298821,0.0099607,0.0298821,0.0099607,0.0298821,0.0099607,0.0298821,0.0099607
