epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
133,209.709,1.02844,0.5612,0.84063,0.88504,0.66682,0.74312,0.5324,0.78046,0.50276,0.91257,0.0299608,0.00998693,0.0299608,0.00998693,0.0299608,0.00998693,0.0299608,0.00998693
134,211.271,1.0072,0.57713,0.82711,0.84607,0.67842,0.73193,0.5203,0.83459,0.49613,0.90587,0.0299605,0.00998683,0.0299605,0.00998683,0.0299605,0.00998683,0.0299605,0.00998683
135,212.683,1.02748,0.57533,0.82358,0.862,0.66634,0.72948,0.51596,0.8207,0.50768,0.90265,0.0299602,0.00998673,0.0299602,0.00998673,0.0299602,0.00998673,0.0299602,0.00998673
136,214.396,1.00925,0.5681,0.82655,0.79102,0.69354,0.72061,0.51961,0.82144,0.53152,0.91552,0.0299599,0.00998664,0.0299599,0.00998664,0.0299599,0.00998664,0.0299599,0.00998664
137,215.97,0.99256,0.58051,0.82788,0.89355,0.63995,0.72188,0.51859,0.85503,0.53855,0.91785,0.0299596,0.00998654,0.0299596,0.00998654,0.0299596,0.00998654,0.0299596,0.00998654
138,217.633,1.01435,0.55906,0.8279,0.8659,0.66557,0.71958,0.49917,0.86548,0.51827,0.91273,0.0299593,0.00998644,0.0299593,0.00998644,0.0299593,0.00998644,0.0299593,0.00998644
139,219.121,1.0315,0.56177,0.82104,0.84054,0.68031,0.72295,0.50386,0.83096,0.51031,0.91204,0.029959,0.00998634,0.029959,0.00998634,0.029959,0.00998634,0.029959,0.00998634
140,222.279,0.99955,0.56827,0.83391,0.76191,0.69687,0.71559,0.52685,0.77604,0.49255,0.90751,0.0299587,0.00998624,0.0299587,0.00998624,0.0299587,0.00998624,0.0299587,0.00998624
141,223.745,0.98711,0.55964,0.82606,0.82435,0.68506,0.71912,0.51253,0.81318,0.52368,0.90737,0.0299584,0.00998614,0.0299584,0.00998614,0.0299584,0.00998614,0.0299584,0.00998614
142,225.427,0.9709,0.53754,0.81984,0.8381,0.67358,0.73261,0.52946,0.80506,0.49931,0.89827,0.0299581,0.00998604,0.0299581,0.00998604,0.0299581,0.00998604,0.0299581,0.00998604
143,226.95,0.99861,0.54648,0.82751,0.83423,0.66666,0.73617,0.51987,0.84605,0.53634,0.9137,0.0299578,0.00998594,0.0299578,0.00998594,0.0299578,0.00998594,0.0299578,0.00998594
144,228.615,1.06111,0.5618,0.82992,0.83664,0.69043,0.73998,0.52885,0.8005,0.52798,0.91659,0.0299575,0.00998584,0.0299575,0.00998584,0.0299575,0.00998584,0.0299575,0.00998584
145,230.112,1.00735,0.5741,0.81314,0.79315,0.7037,0.74597,0.54178,0.77915,0.51348,0.91544,0.0299572,0.00998574,0.0299572,0.00998574,0.0299572,0.00998574,0.0299572,0.00998574
146,231.894,1.02039,0.55104,0.82729,0.81212,0.69494,0.7428,0.53501,0.81965,0.51011,0.91208,0.0299569,0.00998565,0.0299569,0.00998565,0.0299569,0.00998565,0.0299569,0.00998565
147,233.442,0.99232,0.56211,0.82329,0.84,0.7027,0.74844,0.53516,0.79312,0.4927,0.90947,0.0299566,0.00998555,0.0299566,0.00998555,0.0299566,0.00998555,0.0299566,0.00998555
148,235.128,1.02922,0.56872,0.81652,0.799,0.70933,0.73443,0.51996,0.78202,0.5095,0.91399,0.0299563,0.00998545,0.0299563,0.00998545,0.0299563,0.00998545,0.0299563,0.00998545
149,236.631,0.96784,0.54161,0.81043,0.80092,0.70975,0.74007,0.51688,0.80106,0.49696,0.90807,0.029956,0.00998535,0.029956,0.00998535,0.029956,0.00998535,0.029956,0.00998535
150,238.307,1.02541,0.54217,0.82215,0.86523,0.69541,0.73845,0.53039,0.76463,0.49357,0.90314,0.0299557,0.00998525,0.0299557,0.00998525,0.0299557,0.00998525,0.0299557,0.00998525
151,239.844,1.02307,0.55231,0.82588,0.8514,0.69532,0.74184,0.5324,0.79497,0.50688,0.90127,0.0299555,0.00998515,0.0299555,0.00998515,0.0299555,0.00998515,0.0299555,0.00998515
152,241.479,0.99247,0.54751,0.82463,0.75943,0.72217,0.74723,0.53618,0.75862,0.49176,0.90479,0.0299552,0.00998505,0.0299552,0.00998505,0.0299552,0.00998505,0.0299552,0.00998505
153,242.985,1.01418,0.55405,0.82146,0.84701,0.69172,0.7476,0.53028,0.77489,0.4807,0.9029,0.0299549,0.00998495,0.0299549,0.00998495,0.0299549,0.00998495,0.0299549,0.00998495
154,244.717,1.03302,0.55034,0.82153,0.75664,0.72024,0.7312,0.52704,0.81405,0.47787,0.90271,0.0299546,0.00998485,0.0299546,0.00998485,0.0299546,0.00998485,0.0299546,0.00998485
155,246.089,0.99272,0.54465,0.8283,0.7586,0.7353,0.75387,0.52929,0.79553,0.47889,0.90394,0.0299543,0.00998475,0.0299543,0.00998475,0.0299543,0.00998475,0.0299543,0.00998475
156,247.596,1.00289,0.54015,0.82104,0.88951,0.66272,0.74322,0.52062,0.73935,0.48142,0.89717,0.029954,0.00998465,0.029954,0.00998465,0.029954,0.00998465,0.029954,0.00998465
157,248.954,1.03053,0.55634,0.81841,0.88714,0.6613,0.72094,0.5173,0.74934,0.4788,0.8884,0.0299537,0.00998456,0.0299537,0.00998456,0.0299537,0.00998456,0.0299537,0.00998456
158,250.484,0.95686,0.53758,0.82216,0.87129,0.69014,0.72749,0.53489,0.73132,0.45324,0.89124,0.0299534,0.00998446,0.0299534,0.00998446,0.0299534,0.00998446,0.0299534,0.00998446
159,251.897,0.94301,0.52726,0.82451,0.8936,0.66584,0.73487,0.52964,0.76016,0.4663,0.89061,0.0299531,0.00998436,0.0299531,0.00998436,0.0299531,0.00998436,0.0299531,0.00998436
160,253.56,1.01243,0.55494,0.82058,0.91154,0.66611,0.74207,0.53427,0.77138,0.48159,0.89827,0.0299528,0.00998426,0.0299528,0.00998426,0.0299528,0.00998426,0.0299528,0.00998426
161,256.398,0.95073,0.54317,0.82171,0.75426,0.69991,0.74337,0.52792,0.78488,0.48701,0.90336,0.0299525,0.00998416,0.0299525,0.00998416,0.0299525,0.00998416,0.0299525,0.00998416
162,258.143,1.01226,0.54888,0.82115,0.78101,0.70134,0.74408,0.53908,0.82637,0.48076,0.90205,0.0299522,0.00998406,0.0299522,0.00998406,0.0299522,0.00998406,0.0299522,0.00998406
163,259.778,1.00146,0.55747,0.81882,0.74732,0.71383,0.74584,0.54436,0.83237,0.49037,0.90169,0.0299519,0.00998396,0.0299519,0.00998396,0.0299519,0.00998396,0.0299519,0.00998396
164,261.495,0.98544,0.54333,0.81743,0.78433,0.70257,0.75808,0.5321,0.7975,0.49299,0.90435,0.0299516,0.00998386,0.0299516,0.00998386,0.0299516,0.00998386,0.0299516,0.00998386
165,262.974,1.00195,0.56037,0.82749,0.77453,0.70361,0.75753,0.53083,0.77564,0.49068,0.89765,0.0299513,0.00998376,0.0299513,0.00998376,0.0299513,0.00998376,0.0299513,0.00998376
166,264.609,0.98515,0.54894,0.81989,0.73738,0.72047,0.75341,0.54122,0.80503,0.47933,0.89287,0.029951,0.00998366,0.029951,0.00998366,0.029951,0.00998366,0.029951,0.00998366
167,266.11,0.9699,0.5487,0.83346,0.71956,0.72342,0.74759,0.53712,0.81689,0.47785,0.89348,0.0299507,0.00998357,0.0299507,0.00998357,0.0299507,0.00998357,0.0299507,0.00998357
168,267.772,1.00275,0.54532,0.83268,0.8089,0.68919,0.74489,0.5295,0.80755,0.48987,0.89788,0.0299504,0.00998347,0.0299504,0.00998347,0.0299504,0.00998347,0.0299504,0.00998347
169,269.255,0.96332,0.53285,0.82103,0.80023,0.6902,0.74342,0.52911,0.83022,0.50099,0.90561,0.0299501,0.00998337,0.0299501,0.00998337,0.0299501,0.00998337,0.0299501,0.00998337
170,270.937,0.97848,0.54378,0.82624,0.83178,0.68966,0.74641,0.53352,0.74311,0.47575,0.90357,0.0299498,0.00998327,0.0299498,0.00998327,0.0299498,0.00998327,0.0299498,0.00998327
171,272.515,0.9607,0.53845,0.82213,0.86266,0.69679,0.74137,0.52552,0.74937,0.47704,0.90809,0.0299495,0.00998317,0.0299495,0.00998317,0.0299495,0.00998317,0.0299495,0.00998317
172,274.235,0.98059,0.54615,0.81745,0.8773,0.68304,0.74907,0.52237,0.84981,0.51553,0.91729,0.0299492,0.00998307,0.0299492,0.00998307,0.0299492,0.00998307,0.0299492,0.00998307
173,275.791,0.98568,0.5387,0.81951,0.85023,0.68871,0.75547,0.52421,0.85109,0.51696,0.91112,0.0299489,0.00998297,0.0299489,0.00998297,0.0299489,0.00998297,0.0299489,0.00998297
174,277.519,0.97252,0.52,0.82179,0.84444,0.68385,0.74316,0.54553,0.76308,0.47704,0.89798,0.0299486,0.00998287,0.0299486,0.00998287,0.0299486,0.00998287,0.0299486,0.00998287
175,279.096,0.9646,0.52741,0.81814,0.8562,0.67945,0.75947,0.55521,0.76231,0.45833,0.888,0.0299483,0.00998277,0.0299483,0.00998277,0.0299483,0.00998277,0.0299483,0.00998277
176,280.597,0.97082,0.5189,0.81691,0.8465,0.69413,0.74622,0.53066,0.7804,0.48146,0.89466,0.029948,0.00998267,0.029948,0.00998267,0.029948,0.00998267,0.029948,0.00998267
177,281.848,0.94551,0.52514,0.81078,0.79655,0.70441,0.74078,0.52202,0.79116,0.48452,0.8918,0.0299477,0.00998258,0.0299477,0.00998258,0.0299477,0.00998258,0.0299477,0.00998258
178,283.191,0.98666,0.54582,0.8216,0.79936,0.70489,0.74139,0.5392,0.78493,0.47677,0.89752,0.0299474,0.00998248,0.0299474,0.00998248,0.0299474,0.00998248,0.0299474,0.00998248
179,284.425,0.98172,0.53061,0.82546,0.78939,0.70657,0.74223,0.53747,0.76688,0.46064,0.89424,0.0299471,0.00998238,0.0299471,0.00998238,0.0299471,0.00998238,0.0299471,0.00998238
180,285.861,0.96931,0.51598,0.81441,0.74306,0.71847,0.74807,0.53426,0.80861,0.48368,0.90366,0.0299468,0.00998228,0.0299468,0.00998228,0.0299468,0.00998228,0.0299468,0.00998228
181,287.085,0.99557,0.54038,0.82212,0.73216,0.70319,0.73704,0.53008,0.79817,0.50082,0.90549,0.0299465,0.00998218,0.0299465,0.00998218,0.0299465,0.00998218,0.0299465,0.00998218
182,290.175,0.99222,0.52863,0.81477,0.75671,0.70551,0.73061,0.52341,0.83737,0.48913,0.89648,0.0299462,0.00998208,0.0299462,0.00998208,0.0299462,0.00998208,0.0299462,0.00998208
183,291.444,0.9495,0.52794,0.82168,0.76813,0.69543,0.73172,0.52547,0.85396,0.49932,0.89791,0.0299459,0.00998198,0.0299459,0.00998198,0.0299459,0.00998198,0.0299459,0.00998198
184,292.855,0.99595,0.54078,0.82867,0.73589,0.70079,0.73063,0.52191,0.7514,0.48375,0.90513,0.0299456,0.00998188,0.0299456,0.00998188,0.0299456,0.00998188,0.0299456,0.00998188
185,294.11,0.98897,0.54309,0.82022,0.80333,0.65837,0.72828,0.5238,0.74058,0.48445,0.90574,0.0299454,0.00998178,0.0299454,0.00998178,0.0299454,0.00998178,0.0299454,0.00998178
186,295.571,0.95317,0.51476,0.81727,0.84574,0.6634,0.73577,0.53042,0.79641,0.46561,0.89105,0.0299451,0.00998169,0.0299451,0.00998169,0.0299451,0.00998169,0.0299451,0.00998169
187,296.857,0.96785,0.51872,0.82501,0.80227,0.66813,0.73428,0.52609,0.82351,0.47669,0.89337,0.0299448,0.00998159,0.0299448,0.00998159,0.0299448,0.00998159,0.0299448,0.00998159
188,298.253,0.93144,0.51446,0.81829,0.70018,0.72618,0.73696,0.52368,0.75896,0.47502,0.89571,0.0299445,0.00998149,0.0299445,0.00998149,0.0299445,0.00998149,0.0299445,0.00998149
189,299.503,0.92465,0.51694,0.82487,0.7609,0.71443,0.73749,0.52884,0.77684,0.46731,0.89818,0.0299442,0.00998139,0.0299442,0.00998139,0.0299442,0.00998139,0.0299442,0.00998139
190,300.848,1.01999,0.53586,0.8128,0.81654,0.72243,0.73039,0.51626,0.83265,0.49183,0.89615,0.0299439,0.00998129,0.0299439,0.00998129,0.0299439,0.00998129,0.0299439,0.00998129
191,302.066,0.95911,0.51871,0.81061,0.82004,0.71533,0.72826,0.51131,0.85665,0.51267,0.90032,0.0299436,0.00998119,0.0299436,0.00998119,0.0299436,0.00998119,0.0299436,0.00998119
192,303.37,0.91664,0.50639,0.81034,0.83933,0.70539,0.73525,0.52583,0.78401,0.4876,0.90151,0.0299433,0.00998109,0.0299433,0.00998109,0.0299433,0.00998109,0.0299433,0.00998109
193,304.559,0.95728,0.5245,0.80977,0.83551,0.70282,0.7354,0.53339,0.75781,0.46871,0.89238,0.029943,0.00998099,0.029943,0.00998099,0.029943,0.00998099,0.029943,0.00998099
194,305.922,0.90712,0.50324,0.81366,0.83544,0.71071,0.7496,0.52804,0.85367,0.49685,0.89138,0.0299427,0.00998089,0.0299427,0.00998089,0.0299427,0.00998089,0.0299427,0.00998089
195,307.132,0.97341,0.52641,0.80976,0.71761,0.75447,0.74878,0.52153,0.87968,0.50191,0.89677,0.0299424,0.00998079,0.0299424,0.00998079,0.0299424,0.00998079,0.0299424,0.00998079
196,308.447,0.95263,0.50645,0.81927,0.73444,0.73748,0.74397,0.53411,0.7286,0.46577,0.89545,0.0299421,0.00998069,0.0299421,0.00998069,0.0299421,0.00998069,0.0299421,0.00998069
197,309.664,0.90882,0.52163,0.8161,0.72575,0.7409,0.74772,0.52694,0.76253,0.47649,0.89783,0.0299418,0.0099806,0.0299418,0.0099806,0.0299418,0.0099806,0.0299418,0.0099806
198,310.963,0.91718,0.51185,0.81779,0.80352,0.69731,0.74073,0.53815,0.7552,0.47429,0.89581,0.0299415,0.0099805,0.0299415,0.0099805,0.0299415,0.0099805,0.0299415,0.0099805
199,312.129,0.93128,0.50738,0.81486,0.82362,0.67436,0.74324,0.53862,0.76707,0.47837,0.89573,0.0299412,0.0099804,0.0299412,0.0099804,0.0299412,0.0099804,0.0299412,0.0099804
200,313.437,0.9319,0.50716,0.82501,0.76334,0.71741,0.74127,0.53456,0.73444,0.48267,0.89971,0.0299409,0.0099803,0.0299409,0.0099803,0.0299409,0.0099803,0.0299409,0.0099803
201,314.526,0.95693,0.51631,0.81648,0.77752,0.71124,0.74363,0.54175,0.74049,0.47729,0.9079,0.0299406,0.0099802,0.0299406,0.0099802,0.0299406,0.0099802,0.0299406,0.0099802
202,315.776,0.919,0.50106,0.81714,0.80133,0.70093,0.749,0.55199,0.74014,0.47071,0.90462,0.0299403,0.0099801,0.0299403,0.0099801,0.0299403,0.0099801,0.0299403,0.0099801
203,316.929,0.93925,0.52704,0.80722,0.81487,0.69425,0.75022,0.55403,0.73521,0.45977,0.89977,0.02994,0.00998,0.02994,0.00998,0.02994,0.00998,0.02994,0.00998
204,318.205,0.92286,0.50607,0.80755,0.7819,0.71651,0.74855,0.55095,0.77609,0.47488,0.90294,0.0299397,0.0099799,0.0299397,0.0099799,0.0299397,0.0099799,0.0299397,0.0099799
205,319.311,0.9286,0.51062,0.81315,0.74494,0.73948,0.75663,0.55442,0.7574,0.45939,0.89313,0.0299394,0.0099798,0.0299394,0.0099798,0.0299394,0.0099798,0.0299394,0.0099798
206,320.595,0.90138,0.51051,0.81916,0.74051,0.70971,0.75258,0.55616,0.75467,0.46942,0.89988,0.0299391,0.00997971,0.0299391,0.00997971,0.0299391,0.00997971,0.0299391,0.00997971
207,323.298,0.89688,0.49782,0.80954,0.71471,0.73091,0.75919,0.53798,0.78019,0.49076,0.90418,0.0299388,0.00997961,0.0299388,0.00997961,0.0299388,0.00997961,0.0299388,0.00997961
208,324.66,0.98421,0.52808,0.80956,0.72121,0.73721,0.75094,0.53895,0.76648,0.48296,0.90609,0.0299385,0.00997951,0.0299385,0.00997951,0.0299385,0.00997951,0.0299385,0.00997951
209,325.859,0.91599,0.50587,0.81746,0.71194,0.73083,0.75254,0.53699,0.76544,0.49163,0.90364,0.0299382,0.00997941,0.0299382,0.00997941,0.0299382,0.00997941,0.0299382,0.00997941
210,327.227,0.92608,0.51743,0.81817,0.76692,0.7066,0.74301,0.52662,0.77548,0.48023,0.89708,0.0299379,0.00997931,0.0299379,0.00997931,0.0299379,0.00997931,0.0299379,0.00997931
211,328.44,0.91394,0.50542,0.81381,0.64844,0.74873,0.7579,0.53029,0.77828,0.46727,0.89157,0.0299376,0.00997921,0.0299376,0.00997921,0.0299376,0.00997921,0.0299376,0.00997921
212,329.809,0.91589,0.51755,0.81236,0.76114,0.73402,0.77223,0.54011,0.75182,0.47868,0.891,0.0299373,0.00997911,0.0299373,0.00997911,0.0299373,0.00997911,0.0299373,0.00997911
213,331.028,0.91102,0.51698,0.81017,0.84651,0.71615,0.75867,0.53839,0.72992,0.47221,0.8854,0.029937,0.00997901,0.029937,0.00997901,0.029937,0.00997901,0.029937,0.00997901
214,332.38,0.868,0.52046,0.8156,0.87642,0.69595,0.74931,0.54423,0.76078,0.46869,0.88254,0.0299367,0.00997891,0.0299367,0.00997891,0.0299367,0.00997891,0.0299367,0.00997891
215,333.526,0.91278,0.50931,0.80794,0.86051,0.71605,0.75581,0.55749,0.72694,0.46171,0.88148,0.0299364,0.00997881,0.0299364,0.00997881,0.0299364,0.00997881,0.0299364,0.00997881
216,334.831,0.95011,0.51891,0.81622,0.74467,0.73819,0.759,0.5433,0.70776,0.48556,0.88934,0.0299361,0.00997872,0.0299361,0.00997872,0.0299361,0.00997872,0.0299361,0.00997872
217,335.979,0.94171,0.50687,0.81472,0.82062,0.71202,0.7629,0.54674,0.71366,0.47082,0.89154,0.0299358,0.00997862,0.0299358,0.00997862,0.0299358,0.00997862,0.0299358,0.00997862
218,337.33,0.90884,0.49984,0.81556,0.77363,0.72325,0.7513,0.54683,0.72593,0.46638,0.89692,0.0299356,0.00997852,0.0299356,0.00997852,0.0299356,0.00997852,0.0299356,0.00997852
219,338.531,0.9319,0.50876,0.82148,0.87279,0.68393,0.7573,0.55624,0.71033,0.45194,0.89615,0.0299353,0.00997842,0.0299353,0.00997842,0.0299353,0.00997842,0.0299353,0.00997842
220,339.849,0.92851,0.51638,0.82541,0.76978,0.75168,0.77469,0.55136,0.75456,0.48617,0.90439,0.029935,0.00997832,0.029935,0.00997832,0.029935,0.00997832,0.029935,0.00997832
221,341.027,0.89233,0.49123,0.81413,0.79975,0.71918,0.75268,0.53794,0.71456,0.46224,0.89879,0.0299347,0.00997822,0.0299347,0.00997822,0.0299347,0.00997822,0.0299347,0.00997822
222,342.415,0.92172,0.51032,0.8118,0.86023,0.66172,0.74489,0.53177,0.75148,0.47107,0.89441,0.0299344,0.00997812,0.0299344,0.00997812,0.0299344,0.00997812,0.0299344,0.00997812
223,343.646,0.94142,0.51053,0.81514,0.86181,0.6623,0.74656,0.53578,0.78382,0.47672,0.89421,0.0299341,0.00997802,0.0299341,0.00997802,0.0299341,0.00997802,0.0299341,0.00997802
224,345.037,0.87851,0.50548,0.80787,0.87709,0.66466,0.74706,0.54145,0.71795,0.48152,0.89095,0.0299338,0.00997792,0.0299338,0.00997792,0.0299338,0.00997792,0.0299338,0.00997792
225,346.238,0.96769,0.51706,0.81641,0.84288,0.66182,0.74251,0.54476,0.70256,0.48025,0.89195,0.0299335,0.00997782,0.0299335,0.00997782,0.0299335,0.00997782,0.0299335,0.00997782
226,347.733,0.95806,0.51004,0.81426,0.76381,0.68966,0.73567,0.53591,0.772,0.48649,0.8955,0.0299332,0.00997773,0.0299332,0.00997773,0.0299332,0.00997773,0.0299332,0.00997773
227,348.934,0.93524,0.50266,0.81318,0.78759,0.70373,0.74384,0.53154,0.79006,0.47169,0.88642,0.0299329,0.00997763,0.0299329,0.00997763,0.0299329,0.00997763,0.0299329,0.00997763
228,350.312,0.92403,0.49164,0.81053,0.75957,0.74728,0.77082,0.54177,0.70351,0.45956,0.89155,0.0299326,0.00997753,0.0299326,0.00997753,0.0299326,0.00997753,0.0299326,0.00997753
229,351.519,0.89998,0.49045,0.81721,0.77876,0.72882,0.74768,0.54993,0.72698,0.48078,0.88841,0.0299323,0.00997743,0.0299323,0.00997743,0.0299323,0.00997743,0.0299323,0.00997743
230,352.86,0.90882,0.514,0.80505,0.78395,0.73896,0.74277,0.5307,0.76486,0.46491,0.89341,0.029932,0.00997733,0.029932,0.00997733,0.029932,0.00997733,0.029932,0.00997733
231,354.128,0.92406,0.51658,0.81143,0.82117,0.73734,0.74344,0.53808,0.78942,0.47271,0.88924,0.0299317,0.00997723,0.0299317,0.00997723,0.0299317,0.00997723,0.0299317,0.00997723
232,357.066,0.92977,0.49957,0.81327,0.82185,0.72708,0.7476,0.53738,0.75712,0.47958,0.89075,0.0299314,0.00997713,0.0299314,0.00997713,0.0299314,0.00997713,0.0299314,0.00997713
233,358.341,0.9166,0.49449,0.81332,0.79019,0.7109,0.73791,0.52649,0.75685,0.47631,0.88663,0.0299311,0.00997703,0.0299311,0.00997703,0.0299311,0.00997703,0.0299311,0.00997703
234,359.695,0.9393,0.4965,0.81629,0.85425,0.70969,0.73687,0.51759,0.81608,0.47897,0.88423,0.0299308,0.00997693,0.0299308,0.00997693,0.0299308,0.00997693,0.0299308,0.00997693
235,360.928,0.93996,0.50963,0.828,0.84184,0.7243,0.74723,0.53167,0.78752,0.48363,0.88537,0.0299305,0.00997683,0.0299305,0.00997683,0.0299305,0.00997683,0.0299305,0.00997683
236,362.294,0.95723,0.50803,0.81221,0.91019,0.69438,0.7522,0.55411,0.75559,0.47501,0.88442,0.0299302,0.00997674,0.0299302,0.00997674,0.0299302,0.00997674,0.0299302,0.00997674
237,363.514,0.95761,0.50279,0.81989,0.86393,0.6966,0.75479,0.55693,0.72591,0.45577,0.88055,0.0299299,0.00997664,0.0299299,0.00997664,0.0299299,0.00997664,0.0299299,0.00997664
238,364.811,0.90416,0.49504,0.80731,0.70771,0.76925,0.75707,0.54586,0.79369,0.45139,0.89085,0.0299296,0.00997654,0.0299296,0.00997654,0.0299296,0.00997654,0.0299296,0.00997654
239,366.004,0.91039,0.50656,0.81747,0.73116,0.75959,0.75991,0.54634,0.75114,0.43727,0.88415,0.0299293,0.00997644,0.0299293,0.00997644,0.0299293,0.00997644,0.0299293,0.00997644
240,367.357,0.95854,0.52894,0.80387,0.71892,0.72606,0.74583,0.54013,0.72327,0.45019,0.88431,0.029929,0.00997634,0.029929,0.00997634,0.029929,0.00997634,0.029929,0.00997634
241,368.576,0.89375,0.51149,0.8131,0.71643,0.74168,0.74781,0.5285,0.72457,0.45136,0.88075,0.0299287,0.00997624,0.0299287,0.00997624,0.0299287,0.00997624,0.0299287,0.00997624
242,369.908,0.90579,0.50978,0.81368,0.81517,0.71475,0.72544,0.52566,0.72936,0.46268,0.88384,0.0299284,0.00997614,0.0299284,0.00997614,0.0299284,0.00997614,0.0299284,0.00997614
243,371.063,0.92162,0.50188,0.80798,0.85032,0.69828,0.73943,0.52071,0.72038,0.46504,0.88696,0.0299281,0.00997604,0.0299281,0.00997604,0.0299281,0.00997604,0.0299281,0.00997604
244,372.398,0.90028,0.48155,0.81182,0.84437,0.69594,0.73417,0.53411,0.76676,0.49192,0.89573,0.0299278,0.00997594,0.0299278,0.00997594,0.0299278,0.00997594,0.0299278,0.00997594
245,373.561,0.93785,0.50017,0.8169,0.82422,0.70933,0.74794,0.54598,0.74515,0.49636,0.8943,0.0299275,0.00997584,0.0299275,0.00997584,0.0299275,0.00997584,0.0299275,0.00997584
246,374.818,0.92118,0.50583,0.81941,0.74366,0.74437,0.76264,0.55768,0.71731,0.47018,0.88728,0.0299272,0.00997575,0.0299272,0.00997575,0.0299272,0.00997575,0.0299272,0.00997575
247,375.901,0.871,0.46921,0.80819,0.77166,0.73521,0.76506,0.55419,0.72564,0.4708,0.88919,0.0299269,0.00997565,0.0299269,0.00997565,0.0299269,0.00997565,0.0299269,0.00997565
248,377.206,0.91644,0.48141,0.8103,0.71827,0.74303,0.75743,0.54901,0.70891,0.47349,0.89376,0.0299266,0.00997555,0.0299266,0.00997555,0.0299266,0.00997555,0.0299266,0.00997555
249,378.294,0.91211,0.47988,0.81903,0.74761,0.73891,0.73984,0.53996,0.69391,0.47178,0.88789,0.0299263,0.00997545,0.0299263,0.00997545,0.0299263,0.00997545,0.0299263,0.00997545
250,379.625,0.90145,0.4928,0.80213,0.74318,0.70406,0.73797,0.52743,0.79044,0.46407,0.88489,0.029926,0.00997535,0.029926,0.00997535,0.029926,0.00997535,0.029926,0.00997535
251,380.807,0.90984,0.48202,0.82244,0.71156,0.72424,0.74422,0.53461,0.78573,0.47776,0.8837,0.0299258,0.00997525,0.0299258,0.00997525,0.0299258,0.00997525,0.0299258,0.00997525
252,382.135,0.90602,0.49561,0.81689,0.79678,0.68999,0.74993,0.54446,0.70702,0.4721,0.88717,0.0299255,0.00997515,0.0299255,0.00997515,0.0299255,0.00997515,0.0299255,0.00997515
253,383.293,0.8977,0.49697,0.80789,0.80345,0.68865,0.74994,0.54893,0.69569,0.46561,0.89275,0.0299252,0.00997505,0.0299252,0.00997505,0.0299252,0.00997505,0.0299252,0.00997505
254,384.742,0.87979,0.48294,0.80735,0.8075,0.70207,0.74803,0.53266,0.74875,0.48096,0.89272,0.0299249,0.00997495,0.0299249,0.00997495,0.0299249,0.00997495,0.0299249,0.00997495
255,385.984,0.91194,0.47764,0.80392,0.72746,0.72331,0.74523,0.53413,0.77463,0.47606,0.89125,0.0299246,0.00997485,0.0299246,0.00997485,0.0299246,0.00997485,0.0299246,0.00997485
256,387.295,0.91429,0.48447,0.81168,0.89774,0.69911,0.74789,0.54333,0.71716,0.47483,0.90103,0.0299243,0.00997476,0.0299243,0.00997476,0.0299243,0.00997476,0.0299243,0.00997476
257,388.561,0.91885,0.49169,0.81592,0.91781,0.68401,0.75389,0.54997,0.73468,0.49269,0.89685,0.029924,0.00997466,0.029924,0.00997466,0.029924,0.00997466,0.029924,0.00997466
258,391.306,0.89324,0.48754,0.81801,0.78112,0.73777,0.75831,0.55413,0.71466,0.46328,0.88557,0.0299237,0.00997456,0.0299237,0.00997456,0.0299237,0.00997456,0.0299237,0.00997456
259,392.451,0.90151,0.48161,0.80538,0.84905,0.70701,0.75098,0.54582,0.71866,0.45109,0.88272,0.0299234,0.00997446,0.0299234,0.00997446,0.0299234,0.00997446,0.0299234,0.00997446
260,393.747,0.91699,0.49448,0.81343,0.7216,0.75419,0.76214,0.54751,0.69479,0.46401,0.88802,0.0299231,0.00997436,0.0299231,0.00997436,0.0299231,0.00997436,0.0299231,0.00997436
261,394.9,0.90611,0.48963,0.81705,0.7193,0.75586,0.73526,0.52367,0.70138,0.46155,0.88598,0.0299228,0.00997426,0.0299228,0.00997426,0.0299228,0.00997426,0.0299228,0.00997426
262,396.163,0.86261,0.47669,0.80626,0.78727,0.73002,0.75466,0.5311,0.70561,0.45445,0.8816,0.0299225,0.00997416,0.0299225,0.00997416,0.0299225,0.00997416,0.0299225,0.00997416
263,397.3,0.88809,0.49098,0.80767,0.79621,0.72132,0.75457,0.52867,0.73391,0.46345,0.88439,0.0299222,0.00997406,0.0299222,0.00997406,0.0299222,0.00997406,0.0299222,0.00997406
264,398.53,0.90595,0.48958,0.81437,0.71819,0.72046,0.7388,0.53189,0.70487,0.46012,0.88272,0.0299219,0.00997396,0.0299219,0.00997396,0.0299219,0.00997396,0.0299219,0.00997396
265,399.715,0.88436,0.46891,0.8138,0.6941,0.75778,0.74759,0.53408,0.68659,0.44268,0.88144,0.0299216,0.00997386,0.0299216,0.00997386,0.0299216,0.00997386,0.0299216,0.00997386
